0,3081,1981
0,3202,2841
0,3774,384
0,4444,2837
0,4643,2864
0,8351,2896
0,12525,1538
0,13807,1599
0,14923,1491
0,15595,2148
0,16131,2948
0,17401,1135
0,21155,1249
0,21256,2818
0,22267,2106
0,23670,778
0,24757,2607
0,25638,2811
0,28389,3157
0,28429,2573
0,31126,2899
0,34463,1403
0,41152,2139
0,43736,2537
0,46556,346
0,47667,2580
0,50609,1577
0,51337,2754
0,51671,2797
0,52701,507
0,54637,2046
0,55952,1190
0,60139,945
0,60337,2395
0,61402,572
0,62286,521
0,1019,408
0,1927,700
0,2842,2876
0,3123,784
0,6504,1948
0,6558,2726
0,12561,1609
0,13132,1145
0,14506,2258
0,23322,1301
0,26528,1692
0,27600,1265
0,30196,2869
0,34155,631
0,34456,2096
0,35721,2829
0,38143,1181
0,38676,1254
0,39163,2833
0,39425,1402
0,39954,2815
0,40787,1708
0,42465,2876
0,42841,538
0,44201,3058
0,44449,469
0,44705,2737
0,48308,1045
0,48679,685
0,51625,3050
0,53957,1376
0,58494,2095
0,60933,856
0,63242,1852
0,64892,2211
0,65418,1521
0,65535,2874
0,65906,699
0,66623,3028
0,66994,768
0,67687,448
0,68602,3060
0,72381,1691
0,72649,2726
0,76045,1375
0,78103,896
0,81288,685
0,81311,2912
0,82139,364
0,85594,2861
0,85695,2895
0,86204,975
0,87083,2681
0,87775,2738
0,88597,864
0,89654,2888
0,91241,3088
0,92353,1448
0,93087,2615
0,93136,2864
0,93418,2705
0,98181,2892
0,99337,2497
0,99507,2901
