1,12588053
3,17589298
3,22719012
2,27822493
3,29588759
3,30200602
1,37861187
3,40538818
2,54413005
2,58968577
3,63685318
1,69590520
2,74844948
1,76455692
2,79050194
2,82243978
3,88581665
0,96171430
0,97061834
